0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/backbone/backbone.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/def.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/protovis.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/protovis-msie.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/cdo.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/pvc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/jquery.tipsy.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/tipsy.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/plugins/CCC_Chart/tipsy.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /embed/saiku.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/render/SaikuRenderer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/render/SaikuTableRenderer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/render/SaikuChartRenderer.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:28 +0800] "GET /js/saiku/embed/SaikuEmbed.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/jquery.tipsy.js HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /js/jquery/jquery-1.10.2.min.map HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /js/backbone/underscore-min.map HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/tipsy.css HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/protovis.js HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/protovis-msie.js HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/tipsy.js HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/def.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/cdo.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /embed/js/saiku/plugins/CCC_Chart2/pvc.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:30 +0800] "GET /js/saiku/plugins/CCC_Chart/cdo.js HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:31 +0800] "GET /saiku/rest/saiku/embed/export/saiku/json?paramfamily=testparameter&formatter=flattened&file=Examples%2Fpie.saiku&_=1545969209337 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:53:31 +0800] "GET /saiku/rest/saiku/embed/export/saiku/json?formatter=flattened&file=Examples%2FHeatgrid.saiku&_=1545969209338 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /embed/embed.html HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/jquery/jquery-ui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/backbone/underscore.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/backbone/json2.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/backbone/backbone.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/jquery.tipsy.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/tipsy.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/protovis.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/protovis-msie.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/tipsy.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/def.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/cdo.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2018:11:54:45 +0800] "GET /js/saiku/plugins/CCC_Chart2/pvc.js HTTP/1.1" 304 -
